electricity,operations,"The electricity used for distillery operations has been estimated at 12.9 kWh/tonne cane, with a best available technology rate of 9.6 kWh/tonne cane.",0
tube,magnet,"Researchers placed the compound in a tube, which then was put inside a magnet.",0
seas,damage,Generally it appears that most of the damage was caused by the winds and the rough seas.,1
Radiology,imaging technology,Radiology is the branch or specialty of medicine that deals with the study and application of imaging technology.,0
change,disasters,World practices have shown that often local authorities are quicker to respond to the natural disasters caused by the climate change.,1
masterpiece,novelist,"Earthly Powers is a meta-novel, then, an unexpected masterpiece by a mediocre novelist.",0
ball,basket,This is usually accomplished by placing the ball in a wire basket or container that substantially conforms to the shape of the ball.,0
company,butchers,"There are four locations of this restaurant, owned by the Buckley company of Dublin butchers.",0
representatives,house,The lower house was composed of elected representatives.,0
syrup,strawberry,"Therefore, a different method is used, involving a condom, some strawberry syrup, and a piece of 1/2 aluminium plating (not as kinky as it sounds).""",0
storms,devastations,The funds raised through this appeal have a direct impact on the people affected by the severe devastations caused by the storms.,1
truck,maker,The popcorn truck was improvised by an Armenian cabinet maker who came here in 1914 to escape Turkish massacres.,0
parrots,psittacosis,Every morning / night we have a psittacosis of green parrots doing a couple of loops around our house.,0
book,survivor,The book by the death-march survivor constitutes the basis of the case.,0
harness,chest,The harness was in a chest.,0
drug,microcapsules,The drug release from the microcapsules was diffusion controlled.,0
statement,singer,The R&B singer has issued a statement expressing remorse 'over what transpired' and saying he is seeking counselling.,0
realm,spirits,"As the group ventures deeper into the forest, the eerie realm unleashes its spirits unto the intruders, killing them one by one.",0
chairman,political party,"The chairman of the political party or the independent/primary candidate entitled to representatives, as appropriate, must provide a notice of authorization.",0
sausage,butcher,Whenever we try a new butcher we always buy the butcher's sausage first.,0
servomotor,arm,This was demonstrated for a servomotor driven-robot arm using a computer simulation.,0
stream,erosion,Preventing stream and riverbank erosion is one of the main focuses in riparian protection and restoration.,0
film,director,"The film's star, writer and director, Tommy Wiseau, has claimed it to be a black comedy, but other actors involved in the production believe it was supposed to be a melodramatic romance.",0
thesis,background information,His graduation thesis supplied valuable background information on the subject of the duel.,0
biography,career,His career was most recently summarised in John Bray's biography of Gallienus.,0
collections,natural history,"Its collections illustrate admirably the natural history, archeology and art of Southern India.",0
virus,Outbreaks,Outbreaks caused by the oral vaccine's live virus have happened before.,1
ring,folder,"He took a ring folder, and a pad of paper suitably punched to fit the ring folder.",0
stick,operator,"In tele-operation, a human operator manipulates a control stick to generate a command signal so that a robot performs a specified task.",0
buttons,belly,The site contained photos of female celebrities exposing their belly buttons.,0
rivals,squad,"Despite being a fan of 1860 Munich, he ended up playing for the youth squad of their rivals, Bayern Munich, in 1959.",0
report,Results,Results from this testing were presented in a previous technical progress report for this project.,0
programmes,games,The programmes explored Britain's favourite games across a century of childhood.,0
passengers,airport,"On Sunday afternoon, passengers on the United flight were leaving the airport after being taken to a room there for about three hours.",0
negotiations,compromise,The compromise resolved the crisis through a series of secret negotiations involving Republican and Democratic politicians and various interest groups.,1
Men,caisson,Men work inside a caisson while excavating for bridge foundations.,0
information,teacher,"In other words, when the teacher is the source of the information, the learning path tends to be teacher-to-learner.",0
ideas,huddle,"Several merry answers were made to my question, which entertained us 'till bed time, and filled my mind with a huddle of ideas.",0
cocaine,suitcase,A passenger was taken into custody after trying to bring a suitcase full of cocaine onto a plane at Philadelphia International Airport.,0
man,hospital,A man who absconded from a hospital in Abergavenny has been found by police.,0
religion,country,"Unlike our expectation, this religion is spreading faster into the country.",0
book,painting,This book approaches painting in a traditional manner with an extreme sensitivity to light and texture.,0
packet,gateway,An initial Phase 1 packet arrived from an unrecognized peer gateway.,0
infant,cradle,"After wrapping him in a light blanket, they placed the infant in the cradle his father had carved for him.",0
scalpel,nurse,The nurse wields the scalpel.,0
Mosquitoes,places,"Mosquitoes are spreading into new places, bringing malaria and dengue fever with them.",0
cars,factory,"Beginning in 1939, the factory's passenger cars were sold under the Moskvitch (Muscovite"") brand.""",0
